transaction_id,transaction_amount,transaction_time,card_used_before,merchant_id,num_purchases_last_6m,account_age_days,avg_monthly_spending,num_chargebacks,merchant_fraud_rate,user_fraud_rate,transaction_country,is_international,num_declined_transactions,is_fraud
1256,2272.5578922345685,51116,0,1557,14,1360,8611.992718046873,3,0.029663514179050332,0.3682965207338712,186,0,4,0
1257,1088.012616058122,55753,1,1082,10,740,2795.0357704933417,3,0.5921971666252892,0.20485188616423267,43,0,6,1
1258,4492.573031102623,39787,0,1153,11,2261,231.02912631536324,1,0.954499539730733,0.43839280964334204,105,0,3,0
1259,1518.7612161693376,35673,0,1505,21,290,3302.34031752778,1,0.6787176747901591,0.44370253541234395,113,0,0,1
1260,2987.4130756010663,8290,1,1508,24,2991,196.08900798107499,4,0.09193331193375776,0.8085395929267825,168,0,0,1
1261,1317.9457608854743,60123,0,1817,2,3641,5481.552987878708,2,0.7478177309602481,0.8689186116707115,158,1,9,0
1262,1290.8382943611077,16627,1,1793,23,2418,3844.658099312495,0,0.37648466344375775,0.6569504243230216,162,1,2,1
1263,1753.8297713105608,73474,1,1838,24,2577,8158.033134485151,4,0.9215336144381872,0.6333881574465605,110,0,4,1
1264,4579.456962037424,58844,1,1799,8,2739,7996.094989659094,1,0.2863162855563701,0.1101823838127367,138,0,4,1
1265,1958.0971936880476,62904,1,1622,27,1693,4402.92108365677,4,0.47323203452657125,0.5752618121006702,105,0,8,1
1266,4106.511080651298,64705,1,1628,45,1791,2243.204208499648,2,0.7466071822127729,0.27444476806595974,60,1,8,0
1267,987.2930746176263,68245,1,1096,29,548,4282.055672828741,4,0.25753997103210724,0.2947627281094152,129,0,8,0
1268,241.79954613901893,27629,0,1939,6,1319,6449.045552181929,3,0.1817823474371374,0.09477465226409143,140,1,7,1
1269,3908.6079285859064,44186,0,1281,10,2821,1983.0392175717827,0,0.0027081417032247534,0.6358681528870794,174,1,8,1
1270,2709.8326123880497,46537,0,1700,9,3064,7753.161494145998,1,0.48796182621828255,0.5838084095174678,93,0,7,1
1271,2519.12533932158,30832,0,1599,2,2466,3372.546083309211,1,0.9286174719894418,0.22027256716486077,75,1,7,0
1272,1361.7570403978186,23472,0,1818,18,2408,9328.552249682352,2,0.2814871771809557,0.26303692355396835,145,1,7,1
1273,362.5127572818998,48850,1,1954,1,3229,5167.518249718619,2,0.04337852907506001,0.7730011860614562,58,0,7,0
1274,2414.8173216278974,86298,0,1598,16,1098,8486.55268788425,2,0.620431282114764,0.7929333636308883,38,1,4,0
1275,4336.264567638059,9507,1,1933,28,1395,6197.3365449363655,1,0.056169914419392786,0.4930846480538137,6,1,9,1
1276,600.9900465037258,75114,0,1537,1,2967,5590.558253409503,3,0.5069122344733695,0.14900269562576451,190,0,2,1
1277,4645.925225856514,55696,0,1891,15,2614,6853.0883215026115,0,0.381529707710748,0.05559238108174469,138,0,3,0
1278,1374.3706721278318,72247,1,1428,48,2765,8133.762124706832,2,0.475423853743688,0.2714688630984424,26,1,8,1
1279,2661.3992778504826,56373,0,1542,9,2774,6480.6242936563885,1,0.16264028637209438,0.7311857828939097,58,0,6,1
1280,333.47546893744254,61264,0,1125,3,1544,7992.682803197854,3,0.0902018805848559,0.600816632338784,17,0,8,1
1281,2125.807922419426,15979,0,1709,42,1129,1985.6051281491787,2,0.7489908777485041,0.7181067687554169,53,0,6,0
1282,630.3635341494103,15049,1,1300,25,2414,2847.413749710531,2,0.24566676005958266,0.47174798079826974,5,0,7,1
1283,240.8209565999602,59081,0,1542,48,401,2374.2559337143366,0,0.8004240954322495,0.7547058820270944,67,1,2,0
1284,4832.821909444821,24997,1,1366,23,1780,8003.2015593643,0,0.7584472820401965,0.4808057942686337,107,0,7,1
1285,3650.742582785199,56144,0,1828,11,2150,952.6727326850506,4,0.1983788707142915,0.08401475268257697,148,0,3,0
1286,3595.56954734729,40830,1,1943,20,786,7979.0456546731075,2,0.9082905044151319,0.07985829539326439,179,0,5,0
1287,453.65789772927667,81369,0,1743,41,2372,3951.5187681637644,4,0.1612795914230971,0.8315027192426964,174,0,0,1
1288,4646.823271914222,85721,1,1044,15,372,887.1209039722154,1,0.7971457485346968,0.6296243342058426,67,1,1,0
1289,2347.873106534418,21746,1,1492,35,337,4301.8199891119775,0,0.4205337207282853,0.2791270591104107,131,1,6,1
1290,4261.568056219098,9603,0,1315,34,2938,3074.9727752851277,3,0.1830163156891621,0.757175438041847,151,1,5,1
1291,63.9929044677401,76977,0,1188,8,1056,5960.326609548231,2,0.9381113166481638,0.13573530758326802,137,1,9,1
1292,1491.734200206197,4570,0,1051,5,3179,4778.013667628748,2,0.9632574864004984,0.645243459209058,139,1,4,1
1293,4980.239563510202,32316,1,1563,43,1445,3038.096171774666,4,0.5113729118041909,0.9894859497611681,175,0,6,1
1294,2139.7623754343003,51604,0,1331,0,1292,8636.432849614604,0,0.4691745176267996,0.15001954634939707,177,1,1,1
1295,4442.579200782909,18467,1,1498,13,1968,4127.532105971132,4,0.9008417327848376,0.1419448752522553,172,0,9,0
1296,1640.6637435068274,78381,0,1976,23,1096,4759.83091883761,2,0.5961366776086844,0.46783441117535374,113,1,3,0
1297,2627.1203322087636,44638,0,1317,9,1881,8481.622395049331,0,0.26603862328467,0.6426614084003771,141,0,4,1
1298,4271.241110563877,26943,1,1409,17,1204,981.6604226058108,2,0.4251972568546142,0.026546336299942963,136,1,7,0
1299,3029.496980459473,70369,0,1322,44,1920,3959.9421035996725,0,0.8359890784754137,0.49967091196148405,191,0,5,1
1300,3626.2365208809138,3340,0,1590,8,3223,4088.281196631059,2,0.8595633073547609,0.08317035175528764,22,1,5,1
1301,1144.937187893601,43532,0,1560,26,3583,5008.673986051166,3,0.9392528034815134,0.2413237768028108,38,0,4,0
1302,780.2962968382419,77848,1,1229,18,3139,1150.5938643581123,4,0.2882608871775636,0.7123976197911367,27,1,9,0
1303,1152.3019106048703,66175,1,1343,35,3443,1116.3352003705586,0,0.6799527569677106,0.73886494757676,26,0,4,1
1304,2465.750182788997,58918,1,1370,2,3419,4222.517962082567,4,0.0683888123345483,0.7297324505698912,23,1,0,1
1305,4005.0228590743236,44188,1,1989,37,3044,426.9871826326056,0,0.7259026555267517,0.06514633404877268,120,0,3,1
1306,1770.6152585308553,15211,0,1555,8,2038,2624.3451546903875,0,0.5631996900457465,0.7867631087403757,103,0,8,1
1307,2824.5140941778636,13496,0,1291,9,1732,2091.64986233848,0,0.24976609308958386,0.43220700487716934,65,1,1,0
1308,4024.257492430211,57248,0,1436,8,1830,4944.923987103391,2,0.6546319152538331,0.4753095800511451,74,0,5,0
1309,1194.643553997117,41145,1,1246,16,31,210.47961646028497,1,0.1351821020867261,0.4196904729054963,47,1,1,1
1310,4414.995698864127,29672,0,1939,41,1968,6789.761157613308,2,0.33380629673476603,0.8570223750092143,61,0,8,0
1311,4765.458478799694,81481,1,1218,37,2974,8570.314340594286,1,0.40091359879395194,0.6799703630793329,174,0,4,0
1312,195.8117088608088,83238,0,1533,47,2667,7096.741030569113,2,0.7771371637737367,0.5000258416904519,132,1,8,0
1313,296.4964393138512,74255,1,1641,48,3150,8198.973876683802,1,0.30878430652777267,0.8342870219262126,159,0,9,0
1314,455.70763401233825,36027,1,1518,42,3330,6468.8323976020465,0,0.04903465209223723,0.8053634964028725,4,0,4,1
1315,3884.065274139714,36251,0,1783,19,3568,5122.933640452502,0,0.18074069437687912,0.005044163839596383,29,0,8,1
1316,947.4953889497095,19403,1,1471,6,2925,2268.3138133657076,1,0.6080931308383021,0.4788799646250942,73,1,1,1
1317,3628.7542363430694,25150,1,1349,3,2222,2868.3008420603546,1,0.015250380505625993,0.042246109587813274,79,1,6,0
1318,2206.93907328956,75762,0,1043,9,3438,3245.309236823225,4,0.792232272270391,0.30718648161738227,44,0,7,0
1319,4181.438791847641,46940,1,1751,20,14,476.3749277181893,0,0.901120078358541,0.8038373434625111,3,1,2,1
1320,4042.968508608502,50476,1,1877,13,3122,9139.578836977813,2,0.4953976081468615,0.9440523521079304,187,1,0,1
1321,4798.353144350853,34202,0,1064,24,106,9012.996756070403,4,0.7076304183673487,0.24206666068452343,79,1,1,1
1322,1255.9382145315788,8729,1,1245,16,468,1167.0007103465562,1,0.4626767905128196,0.021425148834860797,121,0,9,1
1323,1146.9665746973888,23938,1,1986,27,201,5611.266298945526,2,0.30876329451484585,0.4023363437742149,181,1,4,0
1324,158.50836846770778,75302,1,1584,13,3289,4729.648812617975,3,0.16486637867653042,0.3351188386798385,139,0,8,1
1325,2052.670061037218,73920,0,1070,12,3112,6865.798570715754,3,0.5181622876347275,0.676966182728841,134,1,4,1
1326,2295.85678060833,25762,0,1708,33,1911,6069.874839329512,3,0.9298895682325611,0.4950576724484026,47,0,0,1
1327,4822.6046533137605,28724,0,1700,40,1794,1330.7858316753748,2,0.8899721668848398,0.3988472634715381,7,0,0,0
1328,4154.095685565693,20653,0,1157,2,1408,6634.768685121777,1,0.9196258003955144,0.22955559770683298,115,0,1,0
1329,834.7917985315678,13507,1,1937,3,916,6127.835809164772,2,0.9664130600980051,0.828480398583696,110,0,0,1
1330,3992.6483236783956,72914,0,1474,43,335,5359.114015940675,4,0.1653579774092866,0.24838928680622996,68,1,7,0
1331,892.3181048979435,42773,0,1841,14,1684,4083.8220390749448,4,0.1465253412894031,0.054734979043538634,1,1,1,0
1332,389.74758421902766,35205,0,1024,19,2152,9553.717841126327,3,0.4277614078495259,0.564610508464011,184,1,7,1
1333,4185.576674532225,11571,0,1849,7,2250,8509.451656980047,1,0.6893115361315074,0.31734874620983133,77,1,4,1
1334,4879.821949702784,37320,1,1582,49,3581,5892.341251707211,4,0.4396939199654222,0.7124351374398114,43,1,0,0
1335,441.50460409449266,48853,1,1824,4,3166,163.1404701494027,0,0.8923543709401347,0.08087166842583537,156,0,3,1
1336,4069.810456216192,30190,0,1222,1,3248,4378.020097480754,0,0.717396483789627,0.9663075644252304,157,0,1,0
1337,4296.204030567194,36522,1,1159,27,64,7033.36331264598,3,0.633970805446202,0.18685801560341575,18,1,5,0
1338,594.6591657479444,71801,0,1817,21,552,1261.2129242179738,3,0.07103782747927356,0.3570568973064894,87,1,4,0
1339,1416.9841053879582,44489,0,1074,8,223,4124.841204060249,3,0.17533542748427444,0.48095496005177285,73,1,8,0
1340,3668.5695344263113,72277,1,1137,27,2427,1998.0797171311176,4,0.42815375424538693,0.8901175088244407,190,0,2,1
1341,4038.8436676330593,1837,1,1917,45,2302,3447.6155727732958,1,0.9763747693579876,0.7225408866657723,107,0,4,1
1342,1770.5166361262761,53763,1,1478,0,2015,364.0251197962486,3,0.3344086985837147,0.14482846469433042,6,0,9,1
1343,800.487068997925,82945,1,1552,35,1321,1354.6505844225037,2,0.6299754625157743,0.4386136249468119,144,1,6,1
1344,3242.0740355701805,56964,1,1302,48,2218,4602.092816378678,3,0.9889060331995939,0.5429118649924822,129,0,8,0
1345,3510.141047614147,56398,1,1909,41,612,8992.080218254225,4,0.2640250588995968,0.7021257242800336,22,1,2,0
1346,2518.535661621245,82578,0,1386,1,651,4956.75805384852,1,0.16666702324157923,0.5718143315973401,46,1,3,0
1347,725.5603971324379,82597,1,1471,37,717,4585.466940208053,3,0.5463332821339998,0.45733488667867706,190,0,0,0
1348,4222.589234868738,53198,0,1333,25,2879,7896.936990417742,0,0.5518903905114199,0.7655476496279698,151,1,1,1
1349,3226.6845293735164,85741,0,1308,30,1387,2751.5177616659616,3,0.9218866325080942,0.3780576284766538,149,1,2,0
1350,4345.952079905345,35143,0,1527,40,2866,1041.1806173260752,3,0.026430095191607106,0.9871727079414363,51,0,9,0
1351,4664.912403375923,49427,0,1886,18,2120,2174.768941333123,1,0.4073777330532464,0.9477825082208622,128,0,6,1
1352,4028.683579334906,6859,0,1700,30,1083,7933.878285797896,2,0.3123481584579717,0.7073804045982801,95,1,6,1
1353,4793.328415167158,45507,1,1539,8,2502,6802.77445842682,3,0.5710528148843779,0.8826119242017867,38,1,0,0
1354,4771.334470983573,34356,1,1162,2,2383,1006.1785043149548,3,0.009330354860669132,0.3931755160703657,156,1,8,0
1355,3097.10343239629,62570,0,1999,37,667,6704.222286806152,4,0.7110638084011273,0.5814702211979782,44,1,2,1
1356,3641.1423353756322,12854,0,1897,5,3195,9322.359700355313,1,0.4849897424930242,0.27265516403092616,91,1,2,1
1357,3497.3432679990356,33013,1,1828,48,3526,545.0540644134257,4,0.7006892058862217,0.8856393033815676,167,1,1,1
1358,3106.0598389157612,31654,0,1951,44,13,6202.539149586572,3,0.44780621364633166,0.471025038194971,170,1,2,0
1359,97.75652397843027,23054,1,1993,44,1439,3853.729240850829,3,0.474192833192586,0.5361436118796697,42,1,5,0
1360,1780.177503746095,73728,1,1054,6,2074,5060.211444233703,0,0.8955497280724051,0.8645674646069357,60,1,9,0
1361,501.29149024369025,60254,1,1785,40,1073,5328.970278189007,4,0.21089814862448675,0.7972785079193333,126,0,3,1
1362,1501.995291550756,67720,0,1454,24,2234,7733.3563649268035,1,0.21748873451576267,0.3217431983518715,57,1,1,1
1363,343.75546982356116,45206,0,1304,24,3128,5614.423945752094,3,0.5594765951103046,0.08742760355798362,77,0,7,1
1364,4600.237451760007,36019,0,1101,49,770,5971.547718438587,0,0.6602242745544185,0.16209320201306132,96,1,0,0
1365,2257.198248364107,16281,0,1553,0,2714,3395.827253340914,0,0.3546882334821483,0.3390958532396564,7,0,9,0
1366,947.6328739292517,5863,0,1774,21,989,1346.8584480643267,2,0.5195111673149078,0.30529082983156375,51,0,7,1
1367,2924.3113760886954,52203,0,1387,19,3105,6859.050100876139,1,0.22785640211753222,0.038310549257930315,111,1,1,1
1368,983.0582159297279,75238,0,1682,12,537,104.77319073667115,0,0.1359106223098283,0.43206513990486295,32,0,8,1
1369,4022.3971686303407,36539,0,1207,39,2020,3354.2999779546553,1,0.23826265006625258,0.10585033686997847,7,0,3,0
1370,1530.289629591515,79072,1,1314,20,935,2258.6351488041337,3,0.9163730591951573,0.2208897194756987,76,0,3,0
1371,1575.1882636917887,42088,0,1048,22,2418,3946.481063485662,2,0.8018179973260748,0.7874831774218829,168,0,6,1
1372,4349.88476863818,62438,1,1571,40,2133,3181.5534679318735,1,0.14024567816221023,0.49487954717238425,143,1,2,1
1373,2796.455220366524,16077,1,1517,32,2207,7071.749089547366,2,0.04656030611520201,0.3729530558267645,59,0,9,0
1374,4436.623226671794,25273,1,1147,8,2472,2676.0399008057207,1,0.09318497184579522,0.1854353342638677,113,1,2,1
1375,2065.027261296925,31052,0,1798,28,1902,5651.428421315879,1,0.2934328041745987,0.8662801064074362,85,0,3,1
1376,1720.2945550638374,67955,0,1210,31,1735,4612.12725757357,4,0.811359015752739,0.9036897823598862,140,0,9,1
1377,2531.508783333275,13518,0,1371,10,3177,8030.469302821674,2,0.32137448660711454,0.5186780171948627,77,1,2,0
1378,308.3968643433448,7396,1,1661,35,1414,4338.115629835442,1,0.18565526326843074,0.9212747172490376,170,0,9,0
1379,771.8496552753966,84548,0,1596,28,3583,8652.373171522475,4,0.39584110545795925,0.46478896252827073,39,1,7,0
1380,1098.3886569958604,40077,0,1977,47,2322,101.44309931180514,4,0.12405362234132,0.10724247360051875,63,1,8,0
1381,4083.569736149623,11981,1,1671,30,1312,6087.879916535933,2,0.4702168447400632,0.017039576052971905,130,1,4,0
1382,3669.259985796893,68292,0,1046,13,2037,197.0892359882228,3,0.6755541546463064,0.1283778061334997,29,0,2,0
1383,967.3430866409341,64842,1,1673,49,257,7167.949801100398,2,0.36884861972274774,0.6226563330198057,61,0,6,0
1384,1384.4610743032558,5023,1,1498,24,962,2425.7317780992626,1,0.1736114959407108,0.3209051969702581,29,1,2,1
1385,4721.365055472171,21219,1,1154,25,1243,3861.8143925539807,3,0.4531974821044765,0.6483090032698734,38,1,5,1
1386,429.9290081678946,83892,0,1229,21,3021,3866.3313913076877,2,0.7624892324768154,0.5079761232441369,7,0,3,0
1387,2737.7280356421525,17094,1,1299,8,2574,8479.581941762926,2,0.07659425164114841,0.3330125747710062,30,0,6,1
1388,2610.51295308048,37853,1,1157,32,532,1110.7183328402473,2,0.07093712202344482,0.2186797994983598,115,1,5,0
1389,3628.813377971288,5646,0,1672,22,1869,6702.279838167599,2,0.31811073943283874,0.08104374380945178,184,0,6,0
1390,1307.9154463911593,54045,1,1922,34,3130,9814.442609022619,3,0.41505278740387597,0.7823910613798672,164,1,3,0
1391,4673.928481338727,46925,0,1246,19,1383,321.6058484623419,1,0.2164718357283929,0.819004181165457,170,0,5,1
1392,2053.503825261846,43927,0,1567,32,1653,9662.35256774198,4,0.02691063120205328,0.5414508131760112,4,1,9,0
1393,1429.31231656379,11991,1,1150,34,112,282.2068165410422,2,0.2195596419137943,0.15709467281478906,5,0,6,1
1394,1685.0102148124781,18978,0,1298,45,1299,8427.379638744718,4,0.43536987187376297,0.2635290461062555,46,0,9,0
1395,1744.2630216526272,83012,0,1978,29,2304,9616.319754625181,4,0.07942734443622201,0.9551452434915991,75,0,7,1
1396,995.4431399127343,35723,0,1053,45,328,9930.971084491975,4,0.7158918286439705,0.2259407937925485,130,0,9,0
1397,4640.341545118996,24787,0,1222,29,2824,4645.301275608466,2,0.5521008444102302,0.05680480050787484,105,1,8,1
1398,875.2010478620614,49092,1,1765,21,3306,8682.879311877085,2,0.43444021980245073,0.5500494719125095,54,0,2,0
1399,4414.280339062507,44791,0,1579,44,50,1311.1614759930899,2,0.5187118432128808,0.26191395755257263,108,1,4,1
1400,2025.2411704821966,75171,0,1564,0,1701,4311.304952281188,2,0.6558059820170309,0.9574349028054584,59,1,9,1
1401,1347.1131410702474,14932,0,1466,14,220,3148.9522642119623,0,0.9947985057432132,0.5747678944220536,33,1,2,1
1402,993.3462552404679,36911,0,1756,24,2830,4012.2528010100773,1,0.7751200625414508,0.9658147347043009,22,0,4,0
1403,2522.207307211442,9946,1,1485,19,2643,7049.610437417483,0,0.5403631110538515,0.7855766297789616,47,1,1,1
1404,3346.6234564048423,84899,1,1551,6,1253,966.053980423277,3,0.7705337983413398,0.7230848056162263,134,1,2,0
1405,4491.206931271946,14387,0,1443,15,221,9981.823207253436,0,0.47522422765959715,0.8303645833867308,24,1,6,0
1406,3262.580471966962,69141,1,1853,22,942,6387.164874465505,0,0.3109087027280505,0.6048855340785507,177,1,7,1
1407,2418.8287888735777,49573,0,1904,20,1077,8747.824107065393,0,0.26196127781527523,0.011121293187663195,117,1,4,1
1408,168.3468468265526,41405,1,1862,0,1654,8313.986095863913,1,0.3994792771003256,0.39246478291282016,126,0,2,1
1409,4577.219101472422,9152,0,1137,46,1958,7683.375685984183,4,0.002283275402468754,0.21901808778832765,51,0,3,1
1410,4511.943845669216,35415,0,1777,19,1296,488.3129581284189,3,0.17695591071284367,0.43431267339520574,118,0,2,0
1411,1894.2061196368038,31848,1,1925,46,2245,5213.024058177047,3,0.12653334490588986,0.4705495241659544,41,0,2,1
1412,146.1442787153869,43394,1,1649,18,2175,3348.668924523617,1,0.9603420263469042,0.12783106684861467,67,0,8,1
1413,3667.1143879865112,69265,1,1953,5,1627,1218.0972466362184,0,0.06484782393203037,0.02343154888902932,89,0,3,0
1414,3958.6127034088036,31455,1,1291,37,1032,3495.6030435570415,4,0.5009727741403103,0.13820029334800976,92,1,5,1
1415,2712.78668194718,66560,1,1209,31,986,6483.550069351005,2,0.9197179312367579,0.8574271319831948,121,1,2,0
1416,2014.9720513288407,16921,0,1683,0,226,2383.2016433592275,1,0.607520218856873,0.7558541948522594,81,1,7,1
1417,4255.813056177192,32179,0,1696,29,2605,4501.494749303208,4,0.49526907800662257,0.7988929048579334,130,0,3,1
1418,963.3895670170972,52235,0,1810,15,3205,4104.493011923638,1,0.7429933869522204,0.27630661933405176,91,1,7,1
1419,2198.351387889888,32037,0,1751,26,1987,619.3833317834705,1,0.3533752916171323,0.23609919000893176,100,1,1,1
1420,123.40606748273464,33275,1,1210,17,3087,6318.0170408897275,2,0.19371444032546903,0.037372409357312564,78,0,8,0
1421,820.8886293594534,36692,1,1874,12,2262,6226.584332696086,4,0.8472824591896364,0.4722684611433695,43,0,1,1
1422,4704.215342155376,8872,0,1662,43,3183,9667.503601945347,0,0.05658215897525121,0.3824088584867783,123,0,2,0
1423,2890.8381685734225,51764,0,1387,49,854,3050.251644651623,4,0.8077939890869504,0.8358861003150726,32,0,2,0
1424,4028.1560553095646,86143,1,1395,27,3228,4247.615183556008,4,0.10336608995435081,0.6818675585264362,140,0,4,1
1425,2433.0155700994646,52299,1,1123,9,2472,4096.01246125919,0,0.6255678779069757,0.14428593485608165,23,1,2,1
1426,4174.300662944693,34961,1,1560,13,1475,9205.464619759208,2,0.4770473286547322,0.9871551404272687,144,1,7,1
1427,2695.2136036957527,24466,1,1919,28,2365,4145.628222353787,4,0.9985411699220806,0.7706407330017554,172,0,9,1
